0,1547907188,WS,http,216.180.11.14,74.125.103.20,GET,1,,,,,0
1,1547907189,FW,ftp,87.131.153.132,74.125.105.30,DROP,8,,,,,0
2,1547907190,WS,http,87.131.153.132,74.125.103.20,PUT,5,,,,,0
3,1547907190,FW,ftp,216.147.74.62,74.125.103.21,ACCEPT,4,,,,,0
4,1547907191,MS,smtp,87.131.153.132,74.125.103.25,EHLO,2,,,,,0
5,1547907192,FW,http,87.248.105.230,74.125.103.22,ACCEPT,7,,,,,0
6,1547907193,WS,http,68.39.67.216,74.125.103.22,OPTIONS,7,,,,,0
7,1547907193,FW,ftp,69.248.78.139,74.125.103.25,ACCEPT,9,,,,,0
8,1547907196,WS,http,68.248.112.91,74.125.103.23,PUT,2,,,,,0
9,1547907196,MS,smtp,209.248.81.253,74.125.103.25,HELO,9,,,,,0
10,1547907197,FW,http,68.248.114.60,74.125.105.31,DROP,10,,,,,0
11,1547907200,MS,smtp,87.131.36.182,74.125.103.25,NOOP,3,,,,,0
12,1547907202,FW,ssh,87.180.25.100,74.125.103.25,ACCEPT,8,,,,,0
13,1547907203,FW,ftp,209.248.56.134,74.125.103.23,ACCEPT,7,,,,,0
14,1547907203,FW,http,216.180.123.9,74.125.103.23,DROP,4,,,,,0
15,1547907204,FW,ftp,68.248.254.43,74.125.103.22,DROP,1,,,,,0
16,1547907205,FW,http,209.147.76.81,74.125.103.22,ACCEPT,2,,,,,0
17,1547907205,WS,http,216.248.231.130,74.125.103.21,GET,7,,,,,0
18,1547907205,WS,http,216.180.125.161,74.125.103.20,GET,8,,,,,0
19,1547907206,FW,ftp,216.248.231.130,74.125.103.25,ACCEPT,2,,,,,0
20,1547907207,FW,http,87.147.106.203,74.125.105.30,ACCEPT,6,,,,,0
21,1547907208,FW,http,216.131.227.86,74.125.103.22,ACCEPT,7,,,,,0
22,1547907210,WS,http,69.147.163.251,74.125.103.20,PUT,9,,,,,0
23,1547907212,WS,http,216.248.231.130,74.125.103.21,PUT,6,,,,,0
24,1547907214,MS,smtp,209.131.114.130,74.125.103.24,DATA,1,,,,,0
25,1547907216,FW,http,216.131.227.86,74.125.103.20,DROP,3,,,,,0
26,1547907217,WS,http,216.131.227.86,74.125.105.31,GET,5,,,,,0
27,1547907218,WS,http,87.180.84.25,74.125.103.23,GET,9,,,,,0
28,1547907220,MS,smtp,69.131.2.27,74.125.103.24,AUTH,2,,,,,0
29,1547907223,FW,ftp,68.248.117.27,74.125.103.25,DROP,5,,,,,0
30,1547907226,WS,http,216.248.75.166,74.125.105.31,GET,9,,,,,0
31,1547907229,WS,http,216.248.97.203,74.125.103.23,GET,5,,,,,0
32,1547907232,WS,http,68.180.215.5,74.125.103.22,HEAD,9,,,,,0
33,1547907232,WS,http,69.39.109.84,74.125.103.23,HEAD,8,,,,,0
34,1547907234,MS,smtp,87.180.145.57,74.125.103.25,HELO,5,,,,,0
35,1547907234,MS,smtp,69.147.57.225,74.125.103.24,HELO,2,,,,,0
36,1547907235,WS,http,69.248.84.236,74.125.103.23,CONNECT,5,,,,,0
37,1547907235,FW,ssh,209.39.134.86,74.125.103.24,DROP,2,,,,,0
38,1547907236,FW,http,87.180.145.57,74.125.105.30,ACCEPT,5,,,,,0
39,1547907237,FW,http,216.147.87.54,74.125.103.22,ACCEPT,7,,,,,0
40,1547907239,FW,smtp,87.147.44.193,74.125.103.25,DROP,1,,,,,0
41,1547907240,FW,http,69.180.165.108,74.125.105.30,ACCEPT,2,,,,,0
42,1547907240,WS,http,69.180.165.108,74.125.105.31,POST,4,,,,,0
43,1547907243,WS,http,69.180.165.108,74.125.105.30,TRACE,3,,,,,0
44,1547907245,FW,http,87.180.4.216,74.125.103.22,ACCEPT,7,,,,,0
45,1547907246,FW,http,87.180.4.216,74.125.103.20,DROP,3,,,,,0
46,1547907248,MS,smtp,87.147.54.126,74.125.103.25,AUTH,5,,,,,0
47,1547907249,WS,http,69.39.32.254,74.125.103.22,GET,2,,,,,0
48,1547907251,WS,http,87.180.4.216,74.125.105.31,GET,5,,,,,0
49,1547907254,MS,smtp,216.147.95.193,74.125.103.24,SEND,4,,,,,0
50,1547907255,WS,http,68.131.183.228,74.125.103.21,HEAD,4,,,,,0
51,1547907257,FW,ftp,69.131.44.155,74.125.103.23,DROP,10,,,,,0
52,1547907258,FW,http,68.248.215.236,74.125.103.22,DROP,1,,,,,0
53,1547907261,MS,smtp,216.180.235.105,74.125.103.24,NOOP,3,,,,,0
54,1547907262,FW,http,69.180.159.246,74.125.105.30,ACCEPT,2,,,,,0
55,1547907262,WS,http,68.248.189.50,74.125.103.22,GET,5,,,,,0
56,1547907262,WS,http,69.248.248.207,74.125.103.23,POST,9,,,,,0
57,1547907262,WS,http,69.180.159.246,74.125.105.31,POST,4,,,,,0
58,1547907264,WS,http,87.248.168.100,74.125.103.21,GET,6,,,,,0
59,1547907264,FW,ssh,209.131.64.205,74.125.103.24,ACCEPT,7,,,,,0
60,1547907265,FW,http,209.39.136.234,74.125.105.31,DROP,3,,,,,0
61,1547907265,WS,http,69.180.159.246,74.125.105.30,TRACE,3,,,,,0
62,1547907265,FW,ssh,209.131.64.205,74.125.105.31,ACCEPT,7,,,,,0
63,1547907267,MS,smtp,209.147.53.146,74.125.103.25,SEND,7,,,,,0
64,1547907268,MS,smtp,209.248.60.150,74.125.103.24,RSET,1,,,,,0
65,1547907270,FW,http,216.39.178.225,74.125.105.30,DROP,7,,,,,0
66,1547907271,FW,http,216.180.119.19,74.125.105.30,ACCEPT,2,,,,,0
67,1547907271,FW,ftp,87.248.13.33,74.125.105.31,DROP,2,,,,,0
68,1547907274,FW,http,87.39.146.30,74.125.103.20,ACCEPT,9,,,,,0
69,1547907275,FW,ssh,87.147.44.193,74.125.103.22,ACCEPT,10,,,,,0
70,1547907275,WS,http,216.180.119.19,74.125.105.31,POST,4,,,,,0
71,1547907276,MS,smtp,69.248.173.44,74.125.103.24,SEND,4,,,,,0
72,1547907276,WS,http,216.180.119.19,74.125.105.30,TRACE,3,,,,,0
73,1547907277,FW,ssh,216.248.252.205,74.125.103.23,ACCEPT,9,,,,,0
74,1547907277,WS,http,216.147.95.193,74.125.103.21,HEAD,9,,,,,0
75,1547907278,WS,http,87.147.181.148,74.125.105.30,CONNECT,2,,,,,0
76,1547907279,MS,smtp,209.147.82.76,74.125.103.24,RSET,9,,,,,0
77,1547907280,FW,ftp,216.248.252.205,74.125.105.30,DROP,8,,,,,0
78,1547907282,WS,http,209.180.178.68,74.125.105.31,GET,5,,,,,0
79,1547907282,WS,http,209.39.11.139,74.125.103.22,GET,4,,,,,0
