0,1547907973,FW,http,69.248.112.47,74.125.105.31,ACCEPT,8,,,,,0
1,1547907975,FW,http,68.248.202.132,74.125.103.22,ACCEPT,1,,,,,0
2,1547907977,WS,http,69.180.227.46,74.125.103.22,POST,8,,,,,0
3,1547907978,WS,http,68.180.93.119,74.125.103.21,HEAD,4,,,,,0
4,1547907979,FW,smtp,87.131.112.188,74.125.103.24,DROP,4,,,,,0
5,1547907980,WS,http,87.39.11.218,74.125.103.22,GET,6,,,,,0
6,1547907981,WS,http,69.180.159.209,74.125.103.21,GET,7,,,,,0
7,1547907984,WS,http,209.248.119.169,74.125.103.22,GET,3,,,,,0
8,1547907985,MS,smtp,209.147.75.50,74.125.103.25,RSET,2,,,,,0
9,1547907986,WS,http,87.39.11.218,74.125.105.31,TRACE,5,,,,,0
10,1547907988,FW,http,216.147.3.252,74.125.105.30,ACCEPT,10,,,,,0
11,1547907989,WS,http,68.131.187.156,74.125.103.21,GET,2,,,,,0
12,1547907991,WS,http,87.39.11.218,74.125.103.23,GET,6,,,,,0
13,1547907992,WS,http,87.131.79.17,74.125.103.23,PUT,2,,,,,0
14,1547907994,FW,ftp,69.131.227.62,74.125.103.22,DROP,5,,,,,0
15,1547907996,FW,http,68.248.202.132,74.125.103.23,ACCEPT,2,,,,,0
16,1547907996,FW,http,87.131.79.17,74.125.103.23,ACCEPT,7,,,,,0
17,1547907997,FW,http,87.131.79.17,74.125.103.20,ACCEPT,6,,,,,0
18,1547907999,FW,http,68.131.101.162,74.125.103.20,DROP,2,,,,,0
19,1547907999,FW,http,216.131.236.80,74.125.103.23,ACCEPT,1,,,,,0
20,1547908002,WS,http,68.131.101.162,74.125.105.30,OPTIONS,6,,,,,0
21,1547908003,WS,http,209.131.82.122,74.125.103.20,PUT,6,,,,,0
22,1547908005,MS,smtp,209.131.117.160,74.125.103.24,RSET,2,,,,,0
23,1547908006,WS,http,68.131.101.162,74.125.103.20,TRACE,7,,,,,0
24,1547908006,FW,smtp,69.131.109.237,74.125.103.24,DROP,2,,,,,0
25,1547908006,WS,http,209.131.82.122,74.125.103.21,OPTIONS,2,,,,,0
26,1547908009,MS,smtp,209.248.126.145,74.125.103.25,SEND,2,,,,,0
27,1547908012,WS,http,69.180.159.209,74.125.103.22,GET,6,,,,,0
28,1547908013,WS,http,209.131.82.122,74.125.103.20,POST,7,,,,,0
29,1547908014,WS,http,69.180.159.209,74.125.105.31,TRACE,5,,,,,0
30,1547908015,FW,ftp,68.180.139.243,74.125.103.23,ACCEPT,3,,,,,0
31,1547908016,FW,ssh,209.248.69.76,74.125.103.25,DROP,5,,,,,0
32,1547908016,WS,http,69.180.159.209,74.125.103.23,GET,6,,,,,0
33,1547908016,FW,ftp,68.147.107.15,74.125.103.24,ACCEPT,4,,,,,0
34,1547908016,FW,ftp,209.39.49.148,74.125.105.30,ACCEPT,1,,,,,0
35,1547908018,WS,http,69.39.28.20,74.125.103.22,GET,6,,,,,0
36,1547908018,MS,smtp,216.39.231.59,74.125.103.24,MAIL_FROM,8,,,,,0
37,1547908018,FW,ftp,68.180.22.43,74.125.103.24,ACCEPT,1,,,,,0
38,1547908018,WS,http,68.180.144.245,74.125.103.21,GET,5,,,,,0
39,1547908019,WS,http,69.39.28.20,74.125.105.31,TRACE,5,,,,,0
40,1547908019,WS,http,216.180.9.82,74.125.105.31,PUT,2,,,,,0
41,1547908020,WS,http,69.39.28.20,74.125.103.23,GET,6,,,,,0
42,1547908021,WS,http,69.131.176.133,74.125.103.23,PUT,2,,,,,0
43,1547908023,FW,http,69.131.176.133,74.125.103.23,ACCEPT,7,,,,,0
44,1547908024,FW,http,69.131.176.133,74.125.103.20,ACCEPT,6,,,,,0
45,1547908025,WS,http,216.39.128.102,74.125.103.22,GET,6,,,,,0
46,1547908027,WS,http,216.39.128.102,74.125.105.31,TRACE,5,,,,,0
47,1547908028,WS,http,216.39.128.102,74.125.103.23,GET,6,,,,,0
48,1547908029,WS,http,87.248.65.206,74.125.103.22,GET,6,,,,,0
49,1547908030,WS,http,87.248.206.214,74.125.105.30,GET,6,,,,,0
50,1547908031,WS,http,216.180.108.126,74.125.103.22,GET,6,,,,,0
51,1547908034,WS,http,87.248.65.206,74.125.105.31,TRACE,5,,,,,0
52,1547908037,WS,http,209.39.228.141,74.125.105.30,POST,6,,,,,0
