0,1547907328,FW,http,69.180.62.209,74.125.105.30,DROP,2,,,,,0
1,1547907328,FW,http,216.147.71.185,74.125.103.22,ACCEPT,8,,,,,0
2,1547907329,MS,smtp,209.131.186.244,74.125.103.24,RCPT_TO,5,,,,,0
3,1547907331,WS,http,209.147.130.154,74.125.105.31,OPTIONS,4,,,,,0
4,1547907333,WS,http,209.147.130.154,74.125.105.30,POST,8,,,,,0
5,1547907334,MS,smtp,68.147.28.94,74.125.103.25,SEND,3,,,,,1
6,1547907336,MS,smtp,69.248.246.187,74.125.103.25,QUIT,5,,,,,0
7,1547907338,MS,smtp,68.147.28.94,74.125.103.25,EHLO,6,,,,,1
8,1547907339,FW,ssh,209.147.130.154,74.125.103.22,DROP,2,,,,,0
9,1547907339,FW,ftp,69.147.68.132,74.125.103.24,DROP,8,,,,,0
10,1547907339,FW,ssh,68.147.28.94,74.125.103.25,DROP,3,,,,,1
11,1547907340,WS,http,69.39.88.200,74.125.103.20,CONNECT,2,,,,,0
12,1547907341,FW,smtp,69.248.67.127,74.125.103.24,ACCEPT,8,,,,,0
13,1547907341,FW,ftp,68.131.180.190,74.125.103.20,ACCEPT,9,,,,,0
14,1547907341,MS,smtp,216.147.214.110,74.125.103.24,HELO,9,,,,,0
15,1547907342,MS,smtp,209.147.71.71,74.125.103.25,AUTH,3,,,,,0
16,1547907345,WS,http,216.248.253.204,74.125.105.30,GET,4,,,,,0
17,1547907346,WS,http,69.147.207.209,74.125.105.31,OPTIONS,4,,,,,0
18,1547907347,MS,smtp,87.147.227.103,74.125.103.25,EHLO,3,,,,,0
19,1547907350,WS,http,69.147.207.209,74.125.105.30,POST,8,,,,,0
20,1547907351,WS,http,216.248.253.204,74.125.103.21,GET,9,,,,,0
21,1547907352,FW,ssh,69.147.207.209,74.125.103.22,DROP,2,,,,,0
22,1547907354,WS,http,87.39.75.32,74.125.103.21,TRACE,6,,,,,0
23,1547907355,WS,http,216.248.253.204,74.125.103.22,OPTIONS,6,,,,,0
24,1547907355,FW,ftp,68.39.252.68,74.125.103.22,DROP,5,,,,,0
25,1547907356,FW,http,69.248.147.4,74.125.103.22,ACCEPT,4,,,,,0
26,1547907357,FW,ssh,87.39.75.32,74.125.103.25,DROP,3,,,,,0
27,1547907358,WS,http,87.39.75.32,74.125.103.21,GET,7,,,,,0
