0,1547921938,WS,http,68.180.192.24,74.125.103.22,OPTIONS,6,,,,,0
1,1547921939,FW,http,68.248.249.133,74.125.103.21,ACCEPT,10,,,,,0
2,1547921939,WS,http,68.248.249.133,74.125.103.22,HEAD,4,,,,,0
3,1547921941,WS,http,209.180.119.167,74.125.103.20,HEAD,5,,,,,0
4,1547921941,MS,smtp,69.131.54.37,74.125.103.24,AUTH,7,,,,,0
5,1547921943,FW,smtp,68.131.223.124,74.125.103.25,ACCEPT,7,,,,,0
6,1547921946,WS,http,216.39.35.186,74.125.103.22,PUT,6,,,,,0
7,1547921947,FW,ftp,68.180.31.129,74.125.103.25,DROP,4,,,,,0
8,1547921948,WS,http,209.248.40.97,74.125.103.23,OPTIONS,6,,,,,0
9,1547921949,WS,http,68.39.21.207,74.125.103.22,PUT,5,,,,,0
10,1547921950,WS,http,216.180.243.192,74.125.103.20,HEAD,4,,,,,0
11,1547921950,WS,http,216.131.118.32,74.125.105.30,POST,1,,,,,0
12,1547921950,WS,http,69.180.48.237,74.125.103.23,HEAD,6,,,,,0
13,1547921952,MS,smtp,68.131.207.118,74.125.103.24,DATA,6,,,,,0
14,1547921953,FW,ssh,87.180.46.102,74.125.105.30,DROP,2,,,,,0
15,1547921954,WS,http,68.180.197.105,74.125.105.30,GET,8,,,,,0
16,1547921954,WS,http,216.180.172.81,74.125.103.20,GET,9,,,,,0
17,1547921955,MS,smtp,216.39.122.43,74.125.103.24,SEND,7,,,,,0
18,1547921957,FW,ftp,216.180.165.108,74.125.103.24,ACCEPT,6,,,,,0
19,1547921957,FW,http,69.180.79.204,74.125.103.22,DROP,6,,,,,0
20,1547921957,FW,ftp,87.39.202.105,74.125.105.31,ACCEPT,9,,,,,0
21,1547921958,WS,http,216.147.234.21,74.125.105.31,TRACE,8,,,,,1
22,1547921958,WS,http,68.39.86.108,74.125.103.23,POST,4,,,,,0
23,1547921961,FW,ftp,216.248.157.194,74.125.103.24,ACCEPT,6,,,,,0
24,1547921962,FW,http,69.180.149.147,74.125.103.23,DROP,1,,,,,0
25,1547921965,FW,smtp,69.248.190.9,74.125.103.24,ACCEPT,4,,,,,0
26,1547921965,MS,smtp,68.39.26.136,74.125.103.24,DATA,3,,,,,0
27,1547921968,WS,http,216.39.35.186,74.125.103.23,GET,9,,,,,0
28,1547921969,MS,smtp,216.147.234.21,74.125.103.24,DATA,5,,,,,1
29,1547921971,FW,ftp,87.131.246.106,74.125.103.21,ACCEPT,9,,,,,0
30,1547921972,WS,http,216.248.157.194,74.125.105.31,TRACE,8,,,,,0
31,1547921972,FW,http,209.131.195.36,74.125.105.30,ACCEPT,10,,,,,0
32,1547921973,MS,smtp,216.248.157.194,74.125.103.25,RSET,4,,,,,0
33,1547921974,FW,http,216.248.157.194,74.125.103.21,DROP,5,,,,,0
34,1547921975,FW,ssh,87.131.246.106,74.125.103.24,DROP,3,,,,,0
35,1547921975,MS,smtp,216.180.243.192,74.125.103.24,MAIL_FROM,1,,,,,0
36,1547921977,FW,ftp,68.248.186.228,74.125.105.31,ACCEPT,2,,,,,0
37,1547921978,FW,http,87.180.250.215,74.125.105.31,DROP,5,,,,,0
38,1547921979,WS,http,87.147.214.63,74.125.105.30,TRACE,8,,,,,0
39,1547921980,FW,ssh,87.147.82.236,74.125.105.30,DROP,4,,,,,0
40,1547921980,FW,ftp,68.180.197.105,74.125.103.23,ACCEPT,6,,,,,0
41,1547921981,WS,http,216.180.165.108,74.125.105.31,TRACE,8,,,,,0
42,1547921982,WS,http,69.248.190.9,74.125.103.22,TRACE,9,,,,,0
43,1547921983,MS,smtp,69.39.138.52,74.125.103.24,DATA,2,,,,,0
44,1547921985,MS,smtp,68.180.21.41,74.125.103.25,EHLO,5,,,,,0
45,1547921986,FW,ftp,209.248.220.108,74.125.103.24,ACCEPT,6,,,,,0
46,1547921986,FW,smtp,87.147.106.149,74.125.103.25,DROP,1,,,,,0
47,1547921986,WS,http,69.248.190.9,74.125.103.23,HEAD,1,,,,,0
48,1547921987,WS,http,216.147.254.247,74.125.103.23,HEAD,4,,,,,0
49,1547921988,WS,http,209.147.176.146,74.125.105.31,GET,4,,,,,0
50,1547921989,WS,http,69.248.21.83,74.125.105.31,TRACE,8,,,,,2
51,1547921990,FW,http,216.147.234.21,74.125.105.30,ACCEPT,3,,,,,1
52,1547921993,WS,http,216.39.35.186,74.125.103.21,HEAD,7,,,,,0
53,1547921993,FW,http,209.131.103.37,74.125.103.22,ACCEPT,4,,,,,0
54,1547921994,FW,http,209.39.73.73,74.125.103.20,DROP,4,,,,,0
