0,1547913934,WS,http,209.180.140.118,74.125.105.30,HEAD,5,,,,,0
1,1547913934,FW,ftp,216.131.75.254,74.125.103.21,ACCEPT,9,,,,,0
2,1547913936,WS,http,216.248.42.165,74.125.103.21,PUT,2,,,,,0
3,1547913937,WS,http,87.248.145.210,74.125.105.31,CONNECT,4,,,,,0
4,1547913937,WS,http,87.180.122.192,74.125.105.30,GET,5,,,,,0
5,1547913937,FW,http,87.131.80.62,74.125.103.22,DROP,9,,,,,0
6,1547913939,FW,ftp,69.131.12.76,74.125.103.24,DROP,4,,,,,0
7,1547913940,FW,http,68.147.205.175,74.125.105.31,ACCEPT,2,,,,,0
8,1547913943,FW,http,69.39.193.97,74.125.103.21,DROP,9,,,,,0
9,1547913944,WS,http,87.39.43.196,74.125.105.31,HEAD,8,,,,,0
10,1547913946,WS,http,69.180.250.214,74.125.105.30,HEAD,1,,,,,0
11,1547913946,WS,http,216.248.95.124,74.125.103.23,CONNECT,5,,,,,0
12,1547913947,WS,http,68.147.43.25,74.125.103.23,GET,7,,,,,0
13,1547913947,MS,smtp,68.147.205.175,74.125.103.25,DATA,7,,,,,0
14,1547913947,FW,ssh,216.248.245.143,74.125.103.24,ACCEPT,7,,,,,0
15,1547913949,FW,ftp,69.131.250.141,74.125.103.20,ACCEPT,2,,,,,0
16,1547913950,FW,ftp,69.180.250.146,74.125.103.23,ACCEPT,6,,,,,0
17,1547913950,WS,http,216.147.134.30,74.125.103.23,OPTIONS,9,,,,,0
18,1547913952,MS,smtp,87.248.22.63,74.125.103.24,EHLO,6,,,,,0
19,1547913953,WS,http,68.147.167.216,74.125.103.23,GET,1,,,,,0
20,1547913954,FW,ftp,87.131.34.167,74.125.103.22,ACCEPT,10,,,,,0
21,1547913957,FW,ftp,216.147.134.30,74.125.105.30,DROP,1,,,,,0
22,1547913958,WS,http,69.180.250.214,74.125.105.30,HEAD,2,,,,,0
23,1547913959,WS,http,68.39.8.168,74.125.103.20,OPTIONS,4,,,,,0
24,1547913962,FW,http,216.248.42.165,74.125.103.22,ACCEPT,2,,,,,0
25,1547913965,MS,smtp,216.147.134.30,74.125.103.24,SEND,4,,,,,0
