63788,1005316628.0,,,172.016.112.020,172.016.112.255,RIPAdd,,,520,520,,
63789,1005316638.0,,,172.016.112.149,195.073.151.050,Email_Ehlo,,,2127,25,,
63790,1005316639.0,,,172.016.113.204,195.073.151.050,Email_Ehlo,,,2128,25,,
63791,1005316659.0,,,194.007.248.153,172.016.113.204,Email_Ehlo,,,63310,25,,
63792,1005316690.0,,,194.027.251.021,172.016.112.207,TelnetTerminaltype,,,63329,23,,
63793,1005316706.0,,,172.016.113.204,194.007.248.153,Email_Ehlo,,,2178,25,,
63795,1005316717.0,,,172.016.113.207,194.027.251.021,Email_Ehlo,,,2242,25,,
63796,1005316718.0,,,172.016.113.207,196.227.033.189,Email_Ehlo,,,2245,25,,
63797,1005316719.0,,,172.016.113.207,135.008.060.182,Email_Ehlo,,,2249,25,,
63794,1005316728.0,,,135.008.060.182,172.016.113.207,Email_Ehlo,,,63335,25,,
63798,1005316744.0,,,172.016.113.148,172.016.114.050,Email_Ehlo,,,2250,25,,
63799,1005316744.0,,,172.016.113.148,194.007.248.153,Email_Ehlo,,,2251,25,,
63800,1005316755.0,,,172.016.113.168,195.115.218.108,Email_Ehlo,,,2252,25,,
63801,1005316791.0,,,172.016.113.168,195.115.218.108,Email_Ehlo,,,2254,25,,
63802,1005316806.0,,,172.016.112.194,172.016.114.050,TelnetTerminaltype,,,2317,23,,
63803,1005316816.0,,,172.016.113.204,194.007.248.153,Email_Ehlo,,,2318,25,,
63804,1005316819.0,,,194.007.248.153,172.016.112.194,TelnetTerminaltype,,,63345,23,,
63805,1005316873.0,,,194.007.248.153,172.016.113.148,Email_Ehlo,,,63353,25,,
63806,1005316890.0,,,172.016.112.207,172.016.112.100,Email_Ehlo,,,2323,25,,
63807,1005316899.0,,,194.007.248.153,172.016.112.194,TelnetTerminaltype,,,63358,23,,
63811,1005316936.0,,,172.016.113.207,195.073.151.050,Email_Ehlo,,,2378,25,,
63812,1005316937.0,,,172.016.113.207,197.182.091.233,Email_Ehlo,,,2441,25,,
63813,1005316950.0,,,135.013.216.191,172.016.112.207,Email_Ehlo,,,63365,25,,
63808,1005316951.0,,,135.013.216.191,172.016.113.148,Email_Ehlo,,,63366,25,,
63809,1005316952.0,,,195.115.218.108,172.016.112.100,Email_Ehlo,,,63368,25,,
63810,1005316953.0,,,135.013.216.191,172.016.112.149,Email_Ehlo,,,63367,25,,
63815,1005316973.0,,,172.016.113.207,195.073.151.050,Email_Ehlo,,,2505,25,,
63816,1005316984.0,,,172.016.113.169,195.073.151.050,Email_Ehlo,,,2795,25,,
63817,1005316985.0,,,172.016.113.169,194.027.251.021,Email_Ehlo,,,2796,25,,
63814,1005316986.0,,,172.016.113.169,135.013.216.191,Email_Ehlo,,,2797,25,,
63819,1005316987.0,,,172.016.113.169,195.115.218.108,Email_Ehlo,,,2858,25,,
63820,1005316988.0,,,172.016.113.169,135.008.060.182,Email_Ehlo,,,2859,25,,
63821,1005316990.0,,,172.016.113.169,195.115.218.108,Email_Ehlo,,,2860,25,,
63818,1005317002.0,,,197.182.091.233,172.016.113.050,TelnetTerminaltype,,,63406,23,,
63822,1005317063.0,,,135.008.060.182,172.016.113.169,Email_Ehlo,,,63410,25,,
63823,1005317089.0,,,172.016.113.168,172.016.112.050,Email_Ehlo,,,2922,25,,
63824,1005317209.0,,,172.016.113.168,172.016.112.100,Email_Ehlo,,,3140,25,,
63834,1005317248.0,,,135.008.060.182,172.016.113.207,Email_Ehlo,,,63434,25,,
63831,1005317249.0,,,135.008.060.182,172.016.112.194,Email_Almail_Overflow,,,63435,25,,
63835,1005317249.0,,,135.008.060.182,172.016.113.207,Email_Almail_Overflow,,,63434,25,,
63836,1005317249.0,,,135.008.060.182,172.016.112.194,Email_Ehlo,,,63435,25,,
63832,1005317251.0,,,135.008.060.182,172.016.113.084,Email_Ehlo,,,63436,25,,
63833,1005317251.0,,,135.008.060.182,172.016.113.084,Email_Almail_Overflow,,,63436,25,,
63828,1005317253.0,,,135.008.060.182,172.016.113.105,Email_Ehlo,,,63437,25,,
63829,1005317254.0,,,135.008.060.182,172.016.113.105,Email_Almail_Overflow,,,63437,25,,
63825,1005317256.0,,,135.008.060.182,172.016.113.169,Email_Almail_Overflow,,,63438,25,,
63830,1005317256.0,,,135.008.060.182,172.016.113.169,Email_Ehlo,,,63438,25,,
63826,1005317258.0,,,135.008.060.182,172.016.112.207,Email_Ehlo,,,63439,25,,
63827,1005317258.0,,,135.008.060.182,172.016.112.207,Email_Almail_Overflow,,,63439,25,,
63838,1005317259.0,,,135.008.060.182,172.016.113.148,Email_Ehlo,,,63440,25,,
63839,1005317259.0,,,135.008.060.182,172.016.113.148,Email_Almail_Overflow,,,63440,25,,
63840,1005317274.0,,,135.008.060.182,172.016.113.169,Email_Ehlo,,,63441,25,,
63837,1005317284.0,,,172.016.113.169,172.016.112.100,Email_Ehlo,,,3145,25,,
