0,1547913766,WS,http,69.180.239.175,74.125.103.23,HEAD,4,,,,,0
1,1547913768,FW,http,209.248.241.38,74.125.105.30,DROP,2,,,,,0
2,1547913769,WS,http,68.131.161.199,74.125.105.30,GET,8,,,,,0
3,1547913770,WS,http,216.131.242.192,74.125.103.21,OPTIONS,7,,,,,0
4,1547913770,FW,http,69.248.104.202,74.125.105.30,ACCEPT,4,,,,,0
5,1547913771,WS,http,68.180.208.233,74.125.103.20,TRACE,6,,,,,0
6,1547913771,WS,http,209.248.43.27,74.125.105.31,GET,2,,,,,0
7,1547913771,FW,ftp,68.147.80.237,74.125.103.21,DROP,8,,,,,0
8,1547913771,MS,smtp,68.147.203.203,74.125.103.25,MAIL_FROM,3,,,,,0
9,1547913773,MS,smtp,216.180.167.80,74.125.103.24,MAIL_FROM,1,,,,,0
10,1547913774,WS,http,209.180.168.95,74.125.105.31,HEAD,5,,,,,0
11,1547913775,WS,http,68.180.208.233,74.125.105.30,HEAD,4,,,,,0
12,1547913776,MS,smtp,69.147.107.208,74.125.103.24,DATA,7,,,,,0
13,1547913778,WS,http,68.147.39.42,74.125.105.30,HEAD,6,,,,,0
14,1547913780,FW,smtp,68.180.182.104,74.125.103.24,ACCEPT,2,,,,,0
15,1547913780,FW,ftp,216.131.212.144,74.125.103.20,ACCEPT,6,,,,,0
16,1547913781,FW,ssh,216.131.83.175,74.125.103.24,ACCEPT,9,,,,,0
17,1547913781,WS,http,69.147.107.208,74.125.103.20,POST,7,,,,,0
18,1547913782,FW,ftp,87.180.215.4,74.125.103.20,ACCEPT,8,,,,,0
19,1547913783,FW,http,87.180.215.4,74.125.103.23,ACCEPT,4,,,,,0
20,1547913785,FW,ftp,209.131.204.217,74.125.103.20,ACCEPT,8,,,,,0
21,1547913785,FW,smtp,87.180.215.4,74.125.103.25,DROP,8,,,,,0
22,1547913786,MS,smtp,209.131.25.52,74.125.103.25,NOOP,1,,,,,0
23,1547913786,FW,ftp,69.131.15.241,74.125.103.22,ACCEPT,9,,,,,0
24,1547913786,FW,http,209.131.204.217,74.125.103.23,ACCEPT,4,,,,,0
25,1547913787,FW,smtp,68.147.251.220,74.125.103.24,ACCEPT,5,,,,,0
26,1547913788,FW,smtp,209.131.204.217,74.125.103.25,DROP,8,,,,,0
27,1547913790,FW,http,216.131.111.243,74.125.103.21,DROP,4,,,,,0
28,1547913791,FW,http,87.39.84.166,74.125.105.31,ACCEPT,1,,,,,0
29,1547913792,WS,http,216.39.229.136,74.125.103.23,POST,3,,,,,0
30,1547913792,MS,smtp,216.248.167.97,74.125.103.24,RSET,1,,,,,0
31,1547913792,WS,http,69.147.112.60,74.125.103.22,POST,2,,,,,0
32,1547913794,FW,ftp,69.131.64.158,74.125.103.21,DROP,10,,,,,0
33,1547913797,FW,ftp,68.39.250.5,74.125.103.24,DROP,2,,,,,0
34,1547913798,FW,ftp,209.131.2.86,74.125.103.23,DROP,2,,,,,0
35,1547913800,MS,smtp,216.131.51.226,74.125.103.24,NOOP,2,,,,,0
36,1547913803,WS,http,87.180.199.127,74.125.103.23,TRACE,1,,,,,0
37,1547913805,FW,ftp,69.147.226.98,74.125.105.31,DROP,3,,,,,0
38,1547913808,FW,ftp,69.147.226.98,74.125.103.24,ACCEPT,4,,,,,0
39,1547913810,FW,http,69.147.226.98,74.125.103.21,DROP,7,,,,,0
40,1547913810,MS,smtp,216.147.155.113,74.125.103.24,NOOP,3,,,,,0
41,1547913811,MS,smtp,69.248.50.252,74.125.103.24,NOOP,9,,,,,0
42,1547913812,FW,smtp,68.147.39.42,74.125.103.24,DROP,7,,,,,0
43,1547913812,FW,http,69.147.4.2,74.125.103.22,ACCEPT,8,,,,,0
44,1547913815,MS,smtp,68.147.39.42,74.125.103.24,NOOP,4,,,,,0
45,1547913817,WS,http,216.131.242.192,74.125.105.30,GET,2,,,,,0
46,1547913819,WS,http,216.131.242.192,74.125.103.22,PUT,2,,,,,0
47,1547913819,MS,smtp,68.147.39.42,74.125.103.25,AUTH,9,,,,,0
48,1547913821,FW,smtp,209.248.175.89,74.125.103.24,DROP,7,,,,,0
49,1547913822,WS,http,216.131.242.192,74.125.103.21,GET,8,,,,,0
50,1547913823,WS,http,69.147.81.112,74.125.105.30,HEAD,2,,,,,0
51,1547913825,MS,smtp,209.248.175.89,74.125.103.24,NOOP,4,,,,,0
52,1547913826,MS,smtp,209.248.175.89,74.125.103.25,AUTH,9,,,,,0
53,1547913828,FW,http,209.131.237.112,74.125.105.31,DROP,6,,,,,0
54,1547913831,MS,smtp,87.180.12.175,74.125.103.25,RCPT_TO,8,,,,,0
55,1547913833,MS,smtp,68.39.48.79,74.125.103.24,AUTH,3,,,,,0
56,1547913833,WS,http,216.180.104.129,74.125.103.22,HEAD,5,,,,,0
57,1547913833,MS,smtp,69.131.238.251,74.125.103.24,AUTH,2,,,,,0
58,1547913834,MS,smtp,68.39.81.113,74.125.103.25,SEND,6,,,,,0
59,1547913834,WS,http,69.147.226.98,74.125.103.20,CONNECT,4,,,,,0
60,1547913834,WS,http,209.180.134.153,74.125.105.30,GET,9,,,,,0
61,1547913835,WS,http,216.39.143.151,74.125.103.23,GET,2,,,,,0
62,1547913836,FW,ftp,68.248.167.40,74.125.103.21,ACCEPT,6,,,,,0
63,1547913838,MS,smtp,209.39.80.184,74.125.103.25,AUTH,8,,,,,0
64,1547913839,FW,http,87.147.142.118,74.125.103.20,ACCEPT,10,,,,,0
65,1547913839,FW,http,209.248.119.13,74.125.103.22,ACCEPT,8,,,,,0
66,1547913839,MS,smtp,87.39.84.166,74.125.103.24,RSET,5,,,,,0
67,1547913841,MS,smtp,69.248.200.167,74.125.103.25,RCPT_TO,6,,,,,0
68,1547913842,MS,smtp,209.180.168.95,74.125.103.24,HELO,3,,,,,0
69,1547913844,WS,http,216.180.218.154,74.125.105.31,GET,8,,,,,0
70,1547913846,WS,http,68.248.124.95,74.125.103.23,GET,5,,,,,0
71,1547913846,FW,http,69.147.3.117,74.125.105.30,DROP,1,,,,,0
72,1547913848,FW,http,216.131.141.5,74.125.103.22,ACCEPT,5,,,,,0
73,1547913849,MS,smtp,216.147.149.105,74.125.103.24,AUTH,1,,,,,0
74,1547913850,MS,smtp,87.180.239.157,74.125.103.24,QUIT,3,,,,,0
75,1547913850,WS,http,68.39.240.144,74.125.105.30,PUT,4,,,,,0
76,1547913851,FW,http,209.180.103.63,74.125.103.20,DROP,9,,,,,0
77,1547913853,WS,http,209.180.152.142,74.125.103.20,POST,9,,,,,0
78,1547913855,FW,ssh,209.39.76.66,74.125.105.30,ACCEPT,3,,,,,0
79,1547913856,MS,smtp,69.131.64.158,74.125.103.25,DATA,2,,,,,0
80,1547913857,FW,ssh,216.180.46.186,74.125.103.20,DROP,3,,,,,0
81,1547913858,WS,http,69.131.17.87,74.125.105.31,CONNECT,9,,,,,0
82,1547913858,FW,http,209.147.48.4,74.125.105.31,DROP,1,,,,,0
